circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
portfolioqaoa_indep_qiskit_7,7,420,413,7,350,3,1.0,3,510.0,340.0,0.6666666666666666,600.0005650520325,0.0134477615356445,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfolioqaoa_indep_qiskit_7,7,420,413,7,350,3,1.1,3,510.0,340.0,0.6666666666666666,600.0005986690521,0.0135829448699951,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfolioqaoa_indep_qiskit_7,7,420,413,7,350,3,1.2,3,510.0,340.0,0.6666666666666666,600.0005598068237,0.0132381916046142,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfolioqaoa_indep_qiskit_7,7,420,413,7,350,3,1.3,4,540.0,350.0,0.6481481481481481,600.0005879402161,0.0132491588592529,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 2]","[4, 3, 0]"
portfolioqaoa_indep_qiskit_8,8,552,544,8,460,3,1.0,3,670.0,340.0,0.5074626865671642,600.0007798671722,0.0236539840698242,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
portfolioqaoa_indep_qiskit_8,8,552,544,8,460,3,1.1,3,670.0,340.0,0.5074626865671642,600.0007019042969,0.0230977535247802,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
portfolioqaoa_indep_qiskit_8,8,552,544,8,460,3,1.2,4,770.0,560.0,0.7272727272727273,600.0007827281952,0.0229589939117431,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
portfolioqaoa_indep_qiskit_8,8,552,544,8,460,3,1.3,4,770.0,560.0,0.7272727272727273,600.0008070468903,0.022170066833496,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
portfolioqaoa_indep_qiskit_9,9,702,693,9,585,3,1.0,3,810.0,340.0,0.419753086419753,3.1569089889526367,0.0364899635314941,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[6, 2, 1]"
portfolioqaoa_indep_qiskit_9,9,702,693,9,585,3,1.1,4,820.0,770.0,0.9390243902439024,600.0009260177612,0.0346159934997558,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfolioqaoa_indep_qiskit_9,9,702,693,9,585,3,1.2,4,820.0,770.0,0.9390243902439024,600.0009739398956,0.0345158576965332,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfolioqaoa_indep_qiskit_9,9,702,693,9,585,3,1.3,4,820.0,770.0,0.9390243902439024,600.000923871994,0.0355310440063476,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,10,725,3,1.0,4,1030.0,770.0,0.7475728155339806,600.0011131763458,0.0535507202148437,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,10,725,3,1.1,4,1030.0,770.0,0.7475728155339806,600.0012409687042,0.0538218021392822,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,10,725,3,1.2,4,1030.0,770.0,0.7475728155339806,600.0011069774628,0.0531907081604003,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,10,725,3,1.3,5,1050.0,880.0,0.8380952380952381,600.0011429786682,0.051156997680664,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 5]","[5, 3, 2]","[5, 4, 1]"
portfoliovqe_indep_qiskit_6,6,306,300,6,255,3,1.0,2,360.0,160.0,0.4444444444444444,0.0453288555145263,0.0080687999725341,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
portfoliovqe_indep_qiskit_6,6,306,300,6,255,3,1.1,3,370.0,340.0,0.918918918918919,600.000422000885,0.007462739944458,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfoliovqe_indep_qiskit_6,6,306,300,6,255,3,1.2,3,370.0,340.0,0.918918918918919,600.000480890274,0.0076839923858642,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfoliovqe_indep_qiskit_6,6,306,300,6,255,3,1.3,3,370.0,340.0,0.918918918918919,600.0004279613495,0.0076100826263427,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfoliovqe_indep_qiskit_7,7,420,413,7,350,3,1.0,3,510.0,340.0,0.6666666666666666,600.0005548000336,0.0136771202087402,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfoliovqe_indep_qiskit_7,7,420,413,7,350,3,1.1,3,510.0,340.0,0.6666666666666666,600.0005819797516,0.0133388042449951,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfoliovqe_indep_qiskit_7,7,420,413,7,350,3,1.2,3,510.0,340.0,0.6666666666666666,600.000599861145,0.0132420063018798,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfoliovqe_indep_qiskit_7,7,420,413,7,350,3,1.3,4,540.0,350.0,0.6481481481481481,600.0006339550018,0.0130331516265869,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 2]","[4, 3, 0]"
portfoliovqe_indep_qiskit_8,8,552,544,8,460,3,1.0,3,670.0,340.0,0.5074626865671642,600.0007491111755,0.0235459804534912,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
portfoliovqe_indep_qiskit_8,8,552,544,8,460,3,1.1,3,670.0,340.0,0.5074626865671642,600.0006918907166,0.0233490467071533,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
portfoliovqe_indep_qiskit_8,8,552,544,8,460,3,1.2,4,770.0,560.0,0.7272727272727273,600.0007328987122,0.0224862098693847,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
portfoliovqe_indep_qiskit_8,8,552,544,8,460,3,1.3,4,770.0,560.0,0.7272727272727273,600.0007450580597,0.0221998691558837,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
portfoliovqe_indep_qiskit_9,9,702,693,9,585,3,1.0,3,810.0,340.0,0.419753086419753,3.187962293624878,0.0363729000091552,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[6, 2, 1]"
portfoliovqe_indep_qiskit_9,9,702,693,9,585,3,1.1,4,820.0,770.0,0.9390243902439024,600.0009868144989,0.035891056060791,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfoliovqe_indep_qiskit_9,9,702,693,9,585,3,1.2,4,820.0,770.0,0.9390243902439024,600.0009746551514,0.0351350307464599,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfoliovqe_indep_qiskit_9,9,702,693,9,585,3,1.3,4,820.0,770.0,0.9390243902439024,600.0009589195251,0.0353028774261474,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
pricingcall_indep_qiskit_7,7,316,309,7,258,3,1.0,3,530.0,350.0,0.660377358490566,600.0004768371582,0.0078668594360351,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingcall_indep_qiskit_7,7,316,309,7,258,3,1.1,3,530.0,350.0,0.660377358490566,600.0004987716675,0.0076076984405517,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingcall_indep_qiskit_7,7,316,309,7,258,3,1.2,3,530.0,350.0,0.660377358490566,600.0005760192871,0.0076010227203369,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingcall_indep_qiskit_7,7,316,309,7,258,3,1.3,4,510.0,330.0,0.6470588235294118,600.0005159378052,0.0069420337677001,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 1]","[4, 3, 0]"
pricingcall_indep_qiskit_9,9,464,455,9,379,3,1.0,3,250.0,140.0,0.56,19.803220987319943,0.0143170356750488,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 1, 3]"
pricingcall_indep_qiskit_9,9,464,455,9,379,3,1.1,4,630.0,470.0,0.746031746031746,600.0006818771362,0.0139122009277343,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 3, 1]"
pricingcall_indep_qiskit_9,9,464,455,9,379,3,1.2,4,630.0,470.0,0.746031746031746,600.0006060600281,0.0137739181518554,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 3, 1]"
pricingcall_indep_qiskit_9,9,464,455,9,379,3,1.3,4,630.0,470.0,0.746031746031746,600.0005810260773,0.0138909816741943,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 3, 1]"
pricingput_indep_qiskit_7,7,318,311,7,260,3,1.0,3,530.0,350.0,0.660377358490566,600.0004849433899,0.0078179836273193,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingput_indep_qiskit_7,7,318,311,7,260,3,1.1,3,530.0,350.0,0.660377358490566,600.000492811203,0.007814884185791,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingput_indep_qiskit_7,7,318,311,7,260,3,1.2,3,530.0,350.0,0.660377358490566,600.0004720687866,0.0088839530944824,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingput_indep_qiskit_7,7,318,311,7,260,3,1.3,4,500.0,330.0,0.66,600.0004658699036,0.0070912837982177,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 1]","[4, 3, 0]"
pricingput_indep_qiskit_9,9,474,465,9,389,3,1.0,3,250.0,140.0,0.56,11.829417943954468,0.0146677494049072,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 1, 3]"
pricingput_indep_qiskit_9,9,474,465,9,389,3,1.1,4,410.0,470.0,1.146341463414634,600.0006501674652,0.0144519805908203,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
pricingput_indep_qiskit_9,9,474,465,9,389,3,1.2,4,410.0,470.0,1.146341463414634,600.0006170272827,0.0140376091003417,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
pricingput_indep_qiskit_9,9,474,465,9,389,3,1.3,4,410.0,470.0,1.146341463414634,600.0005700588226,0.0138568878173828,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
qaoa_indep_qiskit_10,10,170,160,10,140,3,1.0,4,40.0,70.0,1.75,600.000189781189,0.0023579597473144,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[3, 4, 3]"
qaoa_indep_qiskit_10,10,170,160,10,140,3,1.1,4,40.0,70.0,1.75,600.0001831054688,0.0023403167724609,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[3, 4, 3]"
qaoa_indep_qiskit_10,10,170,160,10,140,3,1.2,4,40.0,70.0,1.75,600.0001819133759,0.0023601055145263,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[3, 4, 3]"
qaoa_indep_qiskit_10,10,170,160,10,140,3,1.3,5,140.0,60.0,0.4285714285714285,600.0002138614655,0.0020070075988769,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 4]","[4, 3, 3]","[3, 4, 3]"
qaoa_indep_qiskit_6,6,102,96,6,84,3,1.0,2,60.0,50.0,0.8333333333333334,0.0185742378234863,0.001127004623413,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[3, 2, 1]"
qaoa_indep_qiskit_6,6,102,96,6,84,3,1.1,3,40.0,50.0,1.25,600.0001440048218,0.0011558532714843,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 1]","[3, 1, 2]","[3, 3, 0]"
qaoa_indep_qiskit_6,6,102,96,6,84,3,1.2,3,40.0,50.0,1.25,600.0001537799835,0.0011448860168457,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 1]","[3, 1, 2]","[3, 3, 0]"
qaoa_indep_qiskit_6,6,102,96,6,84,3,1.3,3,40.0,50.0,1.25,600.0001499652863,0.0011868476867675,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 1]","[3, 1, 2]","[3, 3, 0]"
qaoa_indep_qiskit_7,7,119,112,7,98,3,1.0,3,40.0,50.0,1.25,129.39013600349426,0.0014662742614746,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 2]","[3, 1, 3]","[3, 3, 1]"
qaoa_indep_qiskit_7,7,119,112,7,98,3,1.1,3,40.0,50.0,1.25,131.38182997703552,0.0014350414276123,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 2]","[3, 1, 3]","[3, 3, 1]"
qaoa_indep_qiskit_7,7,119,112,7,98,3,1.2,3,40.0,50.0,1.25,128.7906458377838,0.0015671253204345,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 2]","[3, 1, 3]","[3, 3, 1]"
qaoa_indep_qiskit_7,7,119,112,7,98,3,1.3,4,100.0,10.0,0.1,600.0001668930054,0.001209020614624,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 3, 1]","[4, 2, 1]","[4, 3, 0]"
qaoa_indep_qiskit_8,8,136,128,8,112,3,1.0,3,60.0,50.0,0.8333333333333334,10.690197944641112,0.0016179084777832,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[3, 3, 2]"
qaoa_indep_qiskit_8,8,136,128,8,112,3,1.1,3,60.0,50.0,0.8333333333333334,10.59432816505432,0.0016839504241943,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[3, 3, 2]"
qaoa_indep_qiskit_8,8,136,128,8,112,3,1.2,4,100.0,50.0,0.5,600.000214099884,0.0017299652099609,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 1]","[4, 2, 2]","[4, 4, 0]"
qaoa_indep_qiskit_8,8,136,128,8,112,3,1.3,4,100.0,50.0,0.5,600.0001947879791,0.001737356185913,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 1]","[4, 2, 2]","[4, 4, 0]"
qaoa_indep_qiskit_9,9,153,144,9,126,3,1.0,3,60.0,60.0,1.0,2.3978941440582275,0.0018579959869384,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[3, 3, 3]"
qaoa_indep_qiskit_9,9,153,144,9,126,3,1.1,4,70.0,90.0,1.2857142857142858,600.0001909732819,0.0017111301422119,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
qaoa_indep_qiskit_9,9,153,144,9,126,3,1.2,4,70.0,90.0,1.2857142857142858,600.0001819133759,0.001633882522583,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
qaoa_indep_qiskit_9,9,153,144,9,126,3,1.3,4,70.0,90.0,1.2857142857142858,600.0001740455627,0.0016472339630126,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
qft_indep_qiskit_10,10,330,320,10,270,3,1.0,4,380.0,360.0,0.9473684210526316,600.0004117488861,0.0086052417755126,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[4, 3, 3]"
qft_indep_qiskit_10,10,330,320,10,270,3,1.1,4,380.0,360.0,0.9473684210526316,600.000403881073,0.0096089839935302,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[4, 3, 3]"
qft_indep_qiskit_10,10,330,320,10,270,3,1.2,4,380.0,360.0,0.9473684210526316,600.0004169940948,0.0083022117614746,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[4, 3, 3]"
qft_indep_qiskit_10,10,330,320,10,270,3,1.3,5,450.0,270.0,0.6,600.000725030899,0.0063998699188232,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 5]","[4, 4, 2]","[5, 3, 2]"
qft_indep_qiskit_6,6,126,120,6,102,3,1.0,2,120.0,60.0,0.5,0.0192470550537109,0.0016357898712158,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
qft_indep_qiskit_6,6,126,120,6,102,3,1.1,3,130.0,140.0,1.0769230769230769,600.0001699924469,0.001727819442749,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qft_indep_qiskit_6,6,126,120,6,102,3,1.2,3,130.0,140.0,1.0769230769230769,600.0001859664917,0.0017180442810058,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qft_indep_qiskit_6,6,126,120,6,102,3,1.3,3,130.0,140.0,1.0769230769230769,600.0002212524414,0.0017900466918945,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qft_indep_qiskit_7,7,165,158,7,134,3,1.0,3,190.0,190.0,1.0,600.000262260437,0.002640962600708,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qft_indep_qiskit_7,7,165,158,7,134,3,1.1,3,190.0,190.0,1.0,600.0002381801605,0.0026240348815917,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qft_indep_qiskit_7,7,165,158,7,134,3,1.2,3,190.0,190.0,1.0,600.0002608299255,0.0027389526367187,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qft_indep_qiskit_7,7,165,158,7,134,3,1.3,4,200.0,160.0,0.8,600.0002429485321,0.0025060176849365,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 1]","[4, 3, 0]"
qft_indep_qiskit_8,8,216,208,8,176,3,1.0,3,200.0,190.0,0.95,600.0002911090851,0.0040669441223144,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[4, 2, 2]"
qft_indep_qiskit_8,8,216,208,8,176,3,1.1,3,200.0,190.0,0.95,600.0002491474152,0.0040428638458251,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[4, 2, 2]"
qft_indep_qiskit_8,8,216,208,8,176,3,1.2,4,260.0,240.0,0.9230769230769232,600.0003020763397,0.0038049221038818,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 3, 1]"
qft_indep_qiskit_8,8,216,208,8,176,3,1.3,4,260.0,240.0,0.9230769230769232,600.0002989768982,0.003807783126831,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 3, 1]"
qft_indep_qiskit_9,9,267,258,9,218,3,1.0,3,280.0,180.0,0.6428571428571429,0.9019930362701416,0.0059671401977539,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 2, 2]"
qft_indep_qiskit_9,9,267,258,9,218,3,1.1,4,340.0,280.0,0.8235294117647058,600.0004088878632,0.0055360794067382,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
qft_indep_qiskit_9,9,267,258,9,218,3,1.2,4,340.0,280.0,0.8235294117647058,600.0003869533539,0.0055179595947265,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
qft_indep_qiskit_9,9,267,258,9,218,3,1.3,4,340.0,280.0,0.8235294117647058,600.00044298172,0.0057599544525146,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
qftentangled_indep_qiskit_10,10,385,375,10,316,3,1.0,4,460.0,390.0,0.8478260869565217,600.0006699562073,0.0109670162200927,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
qftentangled_indep_qiskit_10,10,385,375,10,316,3,1.1,4,460.0,390.0,0.8478260869565217,600.0005419254303,0.0105130672454833,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
qftentangled_indep_qiskit_10,10,385,375,10,316,3,1.2,4,460.0,390.0,0.8478260869565217,600.0004880428314,0.010679006576538,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
qftentangled_indep_qiskit_10,10,385,375,10,316,3,1.3,5,480.0,380.0,0.7916666666666666,600.000504732132,0.0092771053314208,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 5]","[5, 3, 2]","[5, 4, 1]"
qftentangled_indep_qiskit_6,6,157,151,6,128,3,1.0,2,160.0,80.0,0.5,0.0321800708770751,0.0025861263275146,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
qftentangled_indep_qiskit_6,6,157,151,6,128,3,1.1,3,200.0,160.0,0.8,600.0003070831299,0.0021650791168212,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
qftentangled_indep_qiskit_6,6,157,151,6,128,3,1.2,3,200.0,160.0,0.8,600.0002419948578,0.0021948814392089,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
qftentangled_indep_qiskit_6,6,157,151,6,128,3,1.3,3,200.0,160.0,0.8,600.000241279602,0.0021629333496093,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
qftentangled_indep_qiskit_7,7,202,195,7,165,3,1.0,3,280.0,210.0,0.75,600.0003273487091,0.0033280849456787,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qftentangled_indep_qiskit_7,7,202,195,7,165,3,1.1,3,280.0,210.0,0.75,600.0002748966217,0.0032331943511962,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qftentangled_indep_qiskit_7,7,202,195,7,165,3,1.2,3,280.0,210.0,0.75,600.0002760887146,0.0033121109008789,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qftentangled_indep_qiskit_7,7,202,195,7,165,3,1.3,4,290.0,170.0,0.5862068965517241,600.0002679824829,0.0035548210144042,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 1]","[3, 1, 3]","[4, 3, 0]"
qftentangled_indep_qiskit_8,8,259,251,8,212,3,1.0,3,260.0,200.0,0.7692307692307693,600.000344991684,0.0054290294647216,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 3]","[4, 2, 2]"
qftentangled_indep_qiskit_8,8,259,251,8,212,3,1.1,3,260.0,200.0,0.7692307692307693,600.0003681182861,0.0053999423980712,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 3]","[4, 2, 2]"
qftentangled_indep_qiskit_8,8,259,251,8,212,3,1.2,4,370.0,260.0,0.7027027027027027,600.0005328655243,0.004814863204956,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 3, 1]"
qftentangled_indep_qiskit_8,8,259,251,8,212,3,1.3,4,370.0,260.0,0.7027027027027027,600.00040102005,0.0044949054718017,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 3, 1]"
qftentangled_indep_qiskit_9,9,316,307,9,259,3,1.0,3,320.0,200.0,0.625,1.811638116836548,0.0080997943878173,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 2, 2]"
qftentangled_indep_qiskit_9,9,316,307,9,259,3,1.1,4,380.0,330.0,0.868421052631579,633.4206240177155,0.014693260192871,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 4]","[4, 3, 2]"
qftentangled_indep_qiskit_9,9,316,307,9,259,3,1.2,4,380.0,330.0,0.868421052631579,733.529721736908,0.0135650634765625,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 4]","[4, 3, 2]"
qftentangled_indep_qiskit_9,9,316,307,9,259,3,1.3,4,380.0,330.0,0.868421052631579,4112.836683988571,0.0130689144134521,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 4]","[4, 3, 2]"
qnn_indep_qiskit_10,10,1284,1274,10,1085,3,1.0,4,1440.0,810.0,0.5625,667.78626704216,0.1435058116912841,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[6, 3, 1]"
qnn_indep_qiskit_10,10,1284,1274,10,1085,3,1.1,4,1440.0,810.0,0.5625,1350.9783010482788,0.1464970111846923,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[6, 3, 1]"
qnn_indep_qiskit_10,10,1284,1274,10,1085,3,1.2,4,1440.0,810.0,0.5625,2365.2211089134216,0.143622875213623,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[6, 3, 1]"
qnn_indep_qiskit_10,10,1284,1274,10,1085,3,1.3,5,1380.0,1200.0,0.8695652173913043,600.0017189979553,0.1050031185150146,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 5]","[5, 4, 1]","[5, 4, 1]"
