workload_file,model,origin,n_qubits,best_method,best_cost,win_margin,methods_tested
ghz_indep_qiskit_32.qasm,Circuit,MQTBench,32,greedy_hdh,5,0,1
ghz_indep_qiskit_33.qasm,Circuit,MQTBench,33,greedy_hdh,5,0,1
ghz_indep_qiskit_34.qasm,Circuit,MQTBench,34,greedy_hdh,4,0,1
ghz_indep_qiskit_35.qasm,Circuit,MQTBench,35,greedy_hdh,4,0,1
ghz_indep_qiskit_36.qasm,Circuit,MQTBench,36,greedy_hdh,4,0,1
ghz_indep_qiskit_37.qasm,Circuit,MQTBench,37,greedy_hdh,4,0,1
ghz_indep_qiskit_38.qasm,Circuit,MQTBench,38,greedy_hdh,5,0,1
ghz_indep_qiskit_39.qasm,Circuit,MQTBench,39,greedy_hdh,5,0,1
ghz_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,1,0,1
ghz_indep_qiskit_40.qasm,Circuit,MQTBench,40,greedy_hdh,5,0,1
ghz_indep_qiskit_41.qasm,Circuit,MQTBench,41,greedy_hdh,4,0,1
ghz_indep_qiskit_42.qasm,Circuit,MQTBench,42,greedy_hdh,5,0,1
ghz_indep_qiskit_43.qasm,Circuit,MQTBench,43,greedy_hdh,4,0,1
ghz_indep_qiskit_44.qasm,Circuit,MQTBench,44,greedy_hdh,5,0,1
ghz_indep_qiskit_45.qasm,Circuit,MQTBench,45,greedy_hdh,5,0,1
ghz_indep_qiskit_46.qasm,Circuit,MQTBench,46,greedy_hdh,5,0,1
ghz_indep_qiskit_47.qasm,Circuit,MQTBench,47,greedy_hdh,4,0,1
ghz_indep_qiskit_48.qasm,Circuit,MQTBench,48,greedy_hdh,5,0,1
ghz_indep_qiskit_49.qasm,Circuit,MQTBench,49,greedy_hdh,5,0,1
ghz_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,2,0,1
ghz_indep_qiskit_50.qasm,Circuit,MQTBench,50,greedy_hdh,5,0,1
ghz_indep_qiskit_51.qasm,Circuit,MQTBench,51,greedy_hdh,4,0,1
ghz_indep_qiskit_52.qasm,Circuit,MQTBench,52,greedy_hdh,5,0,1
ghz_indep_qiskit_53.qasm,Circuit,MQTBench,53,greedy_hdh,5,0,1
ghz_indep_qiskit_54.qasm,Circuit,MQTBench,54,greedy_hdh,5,0,1
ghz_indep_qiskit_55.qasm,Circuit,MQTBench,55,greedy_hdh,5,0,1
ghz_indep_qiskit_56.qasm,Circuit,MQTBench,56,greedy_hdh,5,0,1
ghz_indep_qiskit_57.qasm,Circuit,MQTBench,57,greedy_hdh,5,0,1
ghz_indep_qiskit_58.qasm,Circuit,MQTBench,58,greedy_hdh,5,0,1
ghz_indep_qiskit_59.qasm,Circuit,MQTBench,59,greedy_hdh,5,0,1
ghz_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,2,0,1
ghz_indep_qiskit_60.qasm,Circuit,MQTBench,60,greedy_hdh,5,0,1
ghz_indep_qiskit_61.qasm,Circuit,MQTBench,61,greedy_hdh,5,0,1
ghz_indep_qiskit_62.qasm,Circuit,MQTBench,62,greedy_hdh,5,0,1
ghz_indep_qiskit_63.qasm,Circuit,MQTBench,63,greedy_hdh,5,0,1
ghz_indep_qiskit_64.qasm,Circuit,MQTBench,64,greedy_hdh,5,0,1
ghz_indep_qiskit_65.qasm,Circuit,MQTBench,65,greedy_hdh,5,0,1
ghz_indep_qiskit_66.qasm,Circuit,MQTBench,66,greedy_hdh,5,0,1
ghz_indep_qiskit_67.qasm,Circuit,MQTBench,67,greedy_hdh,5,0,1
ghz_indep_qiskit_68.qasm,Circuit,MQTBench,68,greedy_hdh,5,0,1
ghz_indep_qiskit_69.qasm,Circuit,MQTBench,69,greedy_hdh,5,0,1
ghz_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,2,0,1
ghz_indep_qiskit_70.qasm,Circuit,MQTBench,70,greedy_hdh,5,0,1
ghz_indep_qiskit_71.qasm,Circuit,MQTBench,71,greedy_hdh,5,0,1
ghz_indep_qiskit_72.qasm,Circuit,MQTBench,72,greedy_hdh,5,0,1
ghz_indep_qiskit_73.qasm,Circuit,MQTBench,73,greedy_hdh,5,0,1
ghz_indep_qiskit_74.qasm,Circuit,MQTBench,74,greedy_hdh,5,0,1
ghz_indep_qiskit_75.qasm,Circuit,MQTBench,75,greedy_hdh,5,0,1
ghz_indep_qiskit_76.qasm,Circuit,MQTBench,76,greedy_hdh,5,0,1
ghz_indep_qiskit_77.qasm,Circuit,MQTBench,77,greedy_hdh,4,0,1
ghz_indep_qiskit_78.qasm,Circuit,MQTBench,78,greedy_hdh,5,0,1
ghz_indep_qiskit_79.qasm,Circuit,MQTBench,79,greedy_hdh,5,0,1
ghz_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,2,0,1
ghz_indep_qiskit_80.qasm,Circuit,MQTBench,80,greedy_hdh,5,0,1
ghz_indep_qiskit_81.qasm,Circuit,MQTBench,81,greedy_hdh,5,0,1
ghz_indep_qiskit_82.qasm,Circuit,MQTBench,82,greedy_hdh,5,0,1
ghz_indep_qiskit_83.qasm,Circuit,MQTBench,83,greedy_hdh,5,0,1
ghz_indep_qiskit_84.qasm,Circuit,MQTBench,84,greedy_hdh,5,0,1
ghz_indep_qiskit_85.qasm,Circuit,MQTBench,85,greedy_hdh,5,0,1
ghz_indep_qiskit_86.qasm,Circuit,MQTBench,86,greedy_hdh,5,0,1
ghz_indep_qiskit_87.qasm,Circuit,MQTBench,87,greedy_hdh,5,0,1
ghz_indep_qiskit_88.qasm,Circuit,MQTBench,88,greedy_hdh,5,0,1
ghz_indep_qiskit_89.qasm,Circuit,MQTBench,89,greedy_hdh,5,0,1
ghz_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,2,0,1
ghz_indep_qiskit_90.qasm,Circuit,MQTBench,90,greedy_hdh,5,0,1
ghz_indep_qiskit_91.qasm,Circuit,MQTBench,91,greedy_hdh,4,0,1
ghz_indep_qiskit_92.qasm,Circuit,MQTBench,92,greedy_hdh,5,0,1
ghz_indep_qiskit_93.qasm,Circuit,MQTBench,93,greedy_hdh,5,0,1
ghz_indep_qiskit_94.qasm,Circuit,MQTBench,94,greedy_hdh,5,0,1
ghz_indep_qiskit_95.qasm,Circuit,MQTBench,95,greedy_hdh,5,0,1
ghz_indep_qiskit_96.qasm,Circuit,MQTBench,96,greedy_hdh,4,0,1
ghz_indep_qiskit_97.qasm,Circuit,MQTBench,97,greedy_hdh,5,0,1
ghz_indep_qiskit_98.qasm,Circuit,MQTBench,98,greedy_hdh,5,0,1
ghz_indep_qiskit_99.qasm,Circuit,MQTBench,99,greedy_hdh,5,0,1
graphstate_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,6,0,1
graphstate_indep_qiskit_100.qasm,Circuit,MQTBench,100,greedy_hdh,33,0,1
graphstate_indep_qiskit_101.qasm,Circuit,MQTBench,101,greedy_hdh,33,0,1
graphstate_indep_qiskit_102.qasm,Circuit,MQTBench,102,greedy_hdh,33,0,1
graphstate_indep_qiskit_103.qasm,Circuit,MQTBench,103,greedy_hdh,35,0,1
graphstate_indep_qiskit_104.qasm,Circuit,MQTBench,104,greedy_hdh,27,0,1
graphstate_indep_qiskit_105.qasm,Circuit,MQTBench,105,greedy_hdh,37,0,1
graphstate_indep_qiskit_106.qasm,Circuit,MQTBench,106,greedy_hdh,37,0,1
graphstate_indep_qiskit_107.qasm,Circuit,MQTBench,107,greedy_hdh,32,0,1
graphstate_indep_qiskit_108.qasm,Circuit,MQTBench,108,greedy_hdh,34,0,1
graphstate_indep_qiskit_109.qasm,Circuit,MQTBench,109,greedy_hdh,35,0,1
graphstate_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,6,0,1
graphstate_indep_qiskit_110.qasm,Circuit,MQTBench,110,greedy_hdh,32,0,1
graphstate_indep_qiskit_111.qasm,Circuit,MQTBench,111,greedy_hdh,40,0,1
graphstate_indep_qiskit_112.qasm,Circuit,MQTBench,112,greedy_hdh,41,0,1
graphstate_indep_qiskit_113.qasm,Circuit,MQTBench,113,greedy_hdh,42,0,1
graphstate_indep_qiskit_114.qasm,Circuit,MQTBench,114,greedy_hdh,37,0,1
graphstate_indep_qiskit_115.qasm,Circuit,MQTBench,115,greedy_hdh,42,0,1
graphstate_indep_qiskit_116.qasm,Circuit,MQTBench,116,greedy_hdh,39,0,1
graphstate_indep_qiskit_117.qasm,Circuit,MQTBench,117,greedy_hdh,43,0,1
graphstate_indep_qiskit_118.qasm,Circuit,MQTBench,118,greedy_hdh,43,0,1
graphstate_indep_qiskit_119.qasm,Circuit,MQTBench,119,greedy_hdh,37,0,1
graphstate_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,5,0,1
graphstate_indep_qiskit_120.qasm,Circuit,MQTBench,120,greedy_hdh,36,0,1
graphstate_indep_qiskit_121.qasm,Circuit,MQTBench,121,greedy_hdh,37,0,1
graphstate_indep_qiskit_122.qasm,Circuit,MQTBench,122,greedy_hdh,41,0,1
graphstate_indep_qiskit_123.qasm,Circuit,MQTBench,123,greedy_hdh,50,0,1
graphstate_indep_qiskit_124.qasm,Circuit,MQTBench,124,greedy_hdh,38,0,1
graphstate_indep_qiskit_125.qasm,Circuit,MQTBench,125,greedy_hdh,43,0,1
graphstate_indep_qiskit_126.qasm,Circuit,MQTBench,126,greedy_hdh,44,0,1
graphstate_indep_qiskit_127.qasm,Circuit,MQTBench,127,greedy_hdh,44,0,1
graphstate_indep_qiskit_128.qasm,Circuit,MQTBench,128,greedy_hdh,43,0,1
graphstate_indep_qiskit_129.qasm,Circuit,MQTBench,129,greedy_hdh,39,0,1
graphstate_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,8,0,1
graphstate_indep_qiskit_130.qasm,Circuit,MQTBench,130,greedy_hdh,47,0,1
graphstate_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,6,0,1
graphstate_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,6,0,1
graphstate_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,7,0,1
graphstate_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,8,0,1
graphstate_indep_qiskit_18.qasm,Circuit,MQTBench,18,greedy_hdh,8,0,1
graphstate_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,11,0,1
graphstate_indep_qiskit_20.qasm,Circuit,MQTBench,20,greedy_hdh,11,0,1
graphstate_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,10,0,1
graphstate_indep_qiskit_22.qasm,Circuit,MQTBench,22,greedy_hdh,12,0,1
graphstate_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,9,0,1
graphstate_indep_qiskit_24.qasm,Circuit,MQTBench,24,greedy_hdh,13,0,1
graphstate_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,12,0,1
graphstate_indep_qiskit_26.qasm,Circuit,MQTBench,26,greedy_hdh,12,0,1
graphstate_indep_qiskit_27.qasm,Circuit,MQTBench,27,greedy_hdh,11,0,1
graphstate_indep_qiskit_28.qasm,Circuit,MQTBench,28,greedy_hdh,12,0,1
graphstate_indep_qiskit_29.qasm,Circuit,MQTBench,29,greedy_hdh,15,0,1
graphstate_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,3,0,1
graphstate_indep_qiskit_30.qasm,Circuit,MQTBench,30,greedy_hdh,8,0,1
graphstate_indep_qiskit_31.qasm,Circuit,MQTBench,31,greedy_hdh,13,0,1
graphstate_indep_qiskit_32.qasm,Circuit,MQTBench,32,greedy_hdh,14,0,1
graphstate_indep_qiskit_33.qasm,Circuit,MQTBench,33,greedy_hdh,15,0,1
graphstate_indep_qiskit_34.qasm,Circuit,MQTBench,34,greedy_hdh,9,0,1
graphstate_indep_qiskit_35.qasm,Circuit,MQTBench,35,greedy_hdh,13,0,1
graphstate_indep_qiskit_36.qasm,Circuit,MQTBench,36,greedy_hdh,15,0,1
graphstate_indep_qiskit_37.qasm,Circuit,MQTBench,37,greedy_hdh,13,0,1
graphstate_indep_qiskit_38.qasm,Circuit,MQTBench,38,greedy_hdh,12,0,1
graphstate_indep_qiskit_39.qasm,Circuit,MQTBench,39,greedy_hdh,16,0,1
graphstate_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,2,0,1
graphstate_indep_qiskit_40.qasm,Circuit,MQTBench,40,greedy_hdh,13,0,1
graphstate_indep_qiskit_41.qasm,Circuit,MQTBench,41,greedy_hdh,15,0,1
graphstate_indep_qiskit_42.qasm,Circuit,MQTBench,42,greedy_hdh,15,0,1
graphstate_indep_qiskit_43.qasm,Circuit,MQTBench,43,greedy_hdh,19,0,1
graphstate_indep_qiskit_44.qasm,Circuit,MQTBench,44,greedy_hdh,15,0,1
graphstate_indep_qiskit_45.qasm,Circuit,MQTBench,45,greedy_hdh,17,0,1
graphstate_indep_qiskit_46.qasm,Circuit,MQTBench,46,greedy_hdh,17,0,1
graphstate_indep_qiskit_47.qasm,Circuit,MQTBench,47,greedy_hdh,21,0,1
graphstate_indep_qiskit_48.qasm,Circuit,MQTBench,48,greedy_hdh,21,0,1
graphstate_indep_qiskit_49.qasm,Circuit,MQTBench,49,greedy_hdh,25,0,1
graphstate_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,4,0,1
graphstate_indep_qiskit_50.qasm,Circuit,MQTBench,50,greedy_hdh,23,0,1
graphstate_indep_qiskit_51.qasm,Circuit,MQTBench,51,greedy_hdh,22,0,1
graphstate_indep_qiskit_52.qasm,Circuit,MQTBench,52,greedy_hdh,24,0,1
graphstate_indep_qiskit_53.qasm,Circuit,MQTBench,53,greedy_hdh,14,0,1
graphstate_indep_qiskit_54.qasm,Circuit,MQTBench,54,greedy_hdh,14,0,1
graphstate_indep_qiskit_55.qasm,Circuit,MQTBench,55,greedy_hdh,20,0,1
graphstate_indep_qiskit_56.qasm,Circuit,MQTBench,56,greedy_hdh,21,0,1
graphstate_indep_qiskit_57.qasm,Circuit,MQTBench,57,greedy_hdh,18,0,1
graphstate_indep_qiskit_58.qasm,Circuit,MQTBench,58,greedy_hdh,22,0,1
graphstate_indep_qiskit_59.qasm,Circuit,MQTBench,59,greedy_hdh,18,0,1
graphstate_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,3,0,1
graphstate_indep_qiskit_60.qasm,Circuit,MQTBench,60,greedy_hdh,16,0,1
graphstate_indep_qiskit_61.qasm,Circuit,MQTBench,61,greedy_hdh,23,0,1
graphstate_indep_qiskit_62.qasm,Circuit,MQTBench,62,greedy_hdh,23,0,1
graphstate_indep_qiskit_63.qasm,Circuit,MQTBench,63,greedy_hdh,24,0,1
graphstate_indep_qiskit_64.qasm,Circuit,MQTBench,64,greedy_hdh,25,0,1
graphstate_indep_qiskit_65.qasm,Circuit,MQTBench,65,greedy_hdh,18,0,1
graphstate_indep_qiskit_66.qasm,Circuit,MQTBench,66,greedy_hdh,22,0,1
graphstate_indep_qiskit_67.qasm,Circuit,MQTBench,67,greedy_hdh,18,0,1
graphstate_indep_qiskit_68.qasm,Circuit,MQTBench,68,greedy_hdh,21,0,1
graphstate_indep_qiskit_69.qasm,Circuit,MQTBench,69,greedy_hdh,26,0,1
graphstate_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,2,0,1
graphstate_indep_qiskit_70.qasm,Circuit,MQTBench,70,greedy_hdh,21,0,1
graphstate_indep_qiskit_71.qasm,Circuit,MQTBench,71,greedy_hdh,24,0,1
graphstate_indep_qiskit_72.qasm,Circuit,MQTBench,72,greedy_hdh,25,0,1
graphstate_indep_qiskit_73.qasm,Circuit,MQTBench,73,greedy_hdh,25,0,1
graphstate_indep_qiskit_74.qasm,Circuit,MQTBench,74,greedy_hdh,26,0,1
graphstate_indep_qiskit_75.qasm,Circuit,MQTBench,75,greedy_hdh,30,0,1
graphstate_indep_qiskit_76.qasm,Circuit,MQTBench,76,greedy_hdh,26,0,1
graphstate_indep_qiskit_77.qasm,Circuit,MQTBench,77,greedy_hdh,30,0,1
graphstate_indep_qiskit_78.qasm,Circuit,MQTBench,78,greedy_hdh,30,0,1
graphstate_indep_qiskit_79.qasm,Circuit,MQTBench,79,greedy_hdh,28,0,1
graphstate_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,2,0,1
graphstate_indep_qiskit_80.qasm,Circuit,MQTBench,80,greedy_hdh,31,0,1
graphstate_indep_qiskit_81.qasm,Circuit,MQTBench,81,greedy_hdh,23,0,1
graphstate_indep_qiskit_82.qasm,Circuit,MQTBench,82,greedy_hdh,30,0,1
graphstate_indep_qiskit_83.qasm,Circuit,MQTBench,83,greedy_hdh,20,0,1
graphstate_indep_qiskit_84.qasm,Circuit,MQTBench,84,greedy_hdh,24,0,1
graphstate_indep_qiskit_85.qasm,Circuit,MQTBench,85,greedy_hdh,32,0,1
graphstate_indep_qiskit_86.qasm,Circuit,MQTBench,86,greedy_hdh,27,0,1
graphstate_indep_qiskit_87.qasm,Circuit,MQTBench,87,greedy_hdh,26,0,1
graphstate_indep_qiskit_88.qasm,Circuit,MQTBench,88,greedy_hdh,29,0,1
graphstate_indep_qiskit_89.qasm,Circuit,MQTBench,89,greedy_hdh,27,0,1
graphstate_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,4,0,1
graphstate_indep_qiskit_90.qasm,Circuit,MQTBench,90,greedy_hdh,30,0,1
graphstate_indep_qiskit_91.qasm,Circuit,MQTBench,91,greedy_hdh,29,0,1
graphstate_indep_qiskit_92.qasm,Circuit,MQTBench,92,greedy_hdh,29,0,1
graphstate_indep_qiskit_93.qasm,Circuit,MQTBench,93,greedy_hdh,30,0,1
graphstate_indep_qiskit_94.qasm,Circuit,MQTBench,94,greedy_hdh,27,0,1
graphstate_indep_qiskit_95.qasm,Circuit,MQTBench,95,greedy_hdh,32,0,1
graphstate_indep_qiskit_96.qasm,Circuit,MQTBench,96,greedy_hdh,28,0,1
graphstate_indep_qiskit_97.qasm,Circuit,MQTBench,97,greedy_hdh,25,0,1
graphstate_indep_qiskit_98.qasm,Circuit,MQTBench,98,greedy_hdh,34,0,1
graphstate_indep_qiskit_99.qasm,Circuit,MQTBench,99,greedy_hdh,36,0,1
groundstate_large_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,130,0,1
groundstate_medium_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,96,0,1
groundstate_small_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,8,0,1
grover-noancilla_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,21505,0,1
grover-noancilla_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,57275,0,1
grover-noancilla_indep_qiskit_2.qasm,Circuit,MQTBench,2,greedy_hdh,0,0,1
grover-noancilla_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,6,0,1
grover-noancilla_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,22,0,1
grover-noancilla_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,93,0,1
grover-noancilla_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,308,0,1
grover-noancilla_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,978,0,1
grover-noancilla_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,2568,0,1
grover-noancilla_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,6480,0,1
grover-v-chain_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,1120,0,1
grover-v-chain_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,2688,0,1
grover-v-chain_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,9707,0,1
grover-v-chain_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,34050,0,1
grover-v-chain_indep_qiskit_2.qasm,Circuit,MQTBench,2,greedy_hdh,0,0,1
grover-v-chain_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,6,0,1
grover-v-chain_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,22,0,1
grover-v-chain_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,78,0,1
grover-v-chain_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,180,0,1
grover-v-chain_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,450,0,1
portfolioqaoa_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,96,0,1
portfolioqaoa_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,120,0,1
portfolioqaoa_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,144,0,1
portfolioqaoa_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,165,0,1
portfolioqaoa_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,195,0,1
portfolioqaoa_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,225,0,1
portfolioqaoa_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,252,0,1
portfolioqaoa_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,288,0,1
portfolioqaoa_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,9,0,1
portfolioqaoa_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,12,0,1
portfolioqaoa_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,24,0,1
portfolioqaoa_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,36,0,1
portfolioqaoa_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,45,0,1
portfolioqaoa_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,63,0,1
portfolioqaoa_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,81,0,1
portfoliovqe_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,96,0,1
portfoliovqe_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,120,0,1
portfoliovqe_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,144,0,1
portfoliovqe_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,165,0,1
portfoliovqe_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,195,0,1
portfoliovqe_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,225,0,1
portfoliovqe_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,252,0,1
portfoliovqe_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,288,0,1
portfoliovqe_indep_qiskit_18.qasm,Circuit,MQTBench,18,greedy_hdh,324,0,1
portfoliovqe_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,9,0,1
portfoliovqe_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,12,0,1
portfoliovqe_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,24,0,1
portfoliovqe_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,36,0,1
portfoliovqe_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,45,0,1
portfoliovqe_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,63,0,1
portfoliovqe_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,81,0,1
pricingcall_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,65,0,1
pricingcall_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,76,0,1
pricingcall_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,126,0,1
pricingcall_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,229,0,1
pricingcall_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,521,0,1
pricingcall_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,829,0,1
pricingcall_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,1613,0,1
pricingcall_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,1674,0,1
pricingcall_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,8,0,1
pricingcall_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,20,0,1
pricingcall_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,29,0,1
pricingput_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,45,0,1
pricingput_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,65,0,1
pricingput_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,127,0,1
pricingput_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,256,0,1
pricingput_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,227,0,1
pricingput_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,654,0,1
pricingput_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,1465,0,1
pricingput_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,3206,0,1
pricingput_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,8,0,1
pricingput_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,19,0,1
pricingput_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,29,0,1
qaoa_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,8,0,1
qaoa_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,6,0,1
qaoa_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,10,0,1
qaoa_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,14,0,1
qaoa_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,14,0,1
qaoa_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,14,0,1
qaoa_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,16,0,1
qaoa_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,6,0,1
qaoa_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,4,0,1
qaoa_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,6,0,1
qaoa_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,12,0,1
qaoa_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,10,0,1
qaoa_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,10,0,1
qaoa_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,10,0,1
qft_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,34,0,1
qft_indep_qiskit_100.qasm,Circuit,MQTBench,100,greedy_hdh,3373,0,1
qft_indep_qiskit_101.qasm,Circuit,MQTBench,101,greedy_hdh,3439,0,1
qft_indep_qiskit_102.qasm,Circuit,MQTBench,102,greedy_hdh,3506,0,1
qft_indep_qiskit_103.qasm,Circuit,MQTBench,103,greedy_hdh,3572,0,1
qft_indep_qiskit_104.qasm,Circuit,MQTBench,104,greedy_hdh,3644,0,1
qft_indep_qiskit_105.qasm,Circuit,MQTBench,105,greedy_hdh,3712,0,1
qft_indep_qiskit_106.qasm,Circuit,MQTBench,106,greedy_hdh,3781,0,1
qft_indep_qiskit_107.qasm,Circuit,MQTBench,107,greedy_hdh,3859,0,1
